SKU,Quantity In Stock,Clearance,Wholesale Price,Retail Price,MAP Minimum Advertised Price,Maximum Order Quantity,UPC,MPN,GTIN,Amazon,Walmart,Ebay,Pet Category,Sub Category,Product Title,Size,Variant Name,Description,Brand,Condition,Product Count,Length,Width,Height,Weight,Picture URLs,Image Count,Color,Shopify Handle,Product URL
SCP97973,9,Clearance,2.5,6.99,0,,015958979735,AT188,15958979735,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Bones and Antlers, Dog Natural Treats, USA Dog Treats, Big Sky Antler Chews",Big Sky Antler Chews Large Split,1 count,1 count Big Sky Antler Chews Large Split,"<p>Big Sky Large Antler Chews offer dogs what they really want: an all-natural, hearty chew with the unbeatable texture of real, organic antler. Big Sky antlers boast the ruggedness of the plains, perfect to satisfy your dogs most intense chewing needs.</p><ul><li>All-natural elk & deer antler sheds</li><li>Long-lasting & rugged to satisfy dogs natural urge to chew</li><li>Will not stain carpet or clothes</li></ul><p>Big Sky antlers are harvested from natural North American elk and deer sheds, and contain no plastics, petrochemicals, empty starches or artificial flavors.</p><p>100% sourced and packaged in the USA.</p><p>Note: Sizes may vary as this is a natural product. To make up for size differences, antlers with wide girths may be shorter and thinner antlers may be longer than others in the same size group.</p>",Big Sky Antler Chews,NEW,1,6.5,4,0.5,0.22,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/scp97973__1.jpg,1,,big-sky-antler-chews-large-split,https://www.petwholesaleusa.com/products/big-sky-antler-chews-large-split
SCP98804,9,Clearance,1.62,6.49,6.49,,015958988041,NT004,15958988041,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Meat and Jerky Treats, Dog Rawhide-Free Treats, Dog Stick and Twist Treats, Pork Chomps",Pork Chomps Premium Nutri Chomps Chicken Wrapped Knots Mini,8 count,8 count Pork Chomps Premium Nutri Chomps Chicken Wrapped Knots Mini,"<p>Premium Nutri Chomps Chicken Wrapped Knots are rawhide-free dog chews made with oven-baked pork skin and wrapped with real chicken meat. Nutri Chomps chews are completely edible, rich in protein, and fortified with six essential vitamins and minerals to support your dogs overall health.</p><ul><li>Real chicken and porkskin chew</li><li>Rawhide-free and completely edible for easier digestion</li><li>High in protein and vitamin and minerals</li><li>Satisfies chewing urges and helps reduce destructive chewing</li></ul><p>Feeding Guide: As with all treats and chews, supervise chewing. Nutri Chomps are intended as a treat, not food. Recommended size is slightly larger than your pets mouth. Always wash hands after handling any dog treat.</p><p>Ingredients: Chicken, Corn, Pigskin, Rice, Glycerin, Sorbitol, Evaporated Milk, Fructose, Barley Malt Syrup, Pork Gelatin, Salt, Artificial Flavoring, Sodium Tripolyphosphate, Potassium Sorbate (preservative), Sodium Pyrophosphate, Xanthan Gum, Sodium Propionate (preservative), FD and C Red 40, Vitamin E, Thiamine Hydrochloride, Pyridoxine Hydrochloride, Manganese Sulfate, Vitamin B12 Supplement.</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 21.0%<br>Crude Fat (min) - 2.0%<br>Crude Fiber (max) - 1.5%<br>Moisture (max) - 16.0%<br>Vitamin E - 100 IU/kg<br>Magnesium - 3.5 mg/kg.</p><p>Calorie Content (calculated): 89 kcal/oz; 3131 kcal/kg.</p>",Pork Chomps,NEW,1,8.5,5.5,1.5,0.4,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/scp98804__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/scp98804__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/scp98804__3.jpg",3,,pork-chomps-premium-nutri-chomps-chicken-wrapped-knots-mini,https://www.petwholesaleusa.com/products/pork-chomps-premium-nutri-chomps-chicken-wrapped-knots-mini
SFC83101,9,Clearance,1.25,15.99,15.99,,683359000000,24831,6.83E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Cat Dental Care, Dog Dental Care, PlaqClnz",PlaqClnz Pre-Treatment Oral Spray,2 oz,2 oz PlaqClnz Pre-Treatment Oral Spray,"<p>Discover the alternative to troublesome pet dental cleanings! PlaqClnz Pre-Treatment Oral Spray attacks tartar build-up and gently soothes irritated gums. Formulated with an all-natural zinc complex, this alcohol-free spray is designed to help remove plaque and tartar and keep teeth and gums healthy without the need for brushing.</p><ul><li>Taste Free</li><li>For dogs and cats</li><li>Easy to use spray</li><li>Freshens breath</li><li>Removes plaque and tartar</li></ul>",PlaqClnz,NEW,1,5,1.5,1.5,0.2,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sfc83101__1.jpg,1,,plaqclnz-pre-treatment-oral-spray,https://www.petwholesaleusa.com/products/plaqclnz-pre-treatment-oral-spray
SG02950,9,,7.53,18.99,0,,073091029502,2950,73091029502,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Flea and Tick Topical Treatments, Sentry",Sentry FiproGuard Flea and Tick Control for Small Dogs,3 count,3 count Sentry FiproGuard Flea and Tick Control for Small Dogs,"<p>FiproGuard for Dogs is a Topical Flea and Tick Treatment is the first retail generic equivalent to Frontline Top Spot for dogs. FiproGuard contains Fipronil - the active ingredient used in Frontline Top Spot for dogs.</p><ul><li>FiproGuard contains Fipronil - the active ingredient in Frontline Top Spot</li><li>Kills fleas, ticks, and chewing lice</li><li>Waterproof - remains effective even after bathing</li><li>Small dogs up to 22 lbs (over 8 weeks)</li></ul><p>FiproGuard kills deer ticks that transmit Lyme disease as well as brown dog ticks, American dog ticks and lone star ticks. It also controls mites that may cause sarcoptic mange. FIPROGUARD is waterproof and remains effective, even after bathing, water immersion, or exposure to sunlight. Sentry FiproGuard is safe for use on puppies over 8 weeks of age and can be used on breeding, pregnant and lactating dogs. Fast-acting and long-lasting, sustained-release formula protects dogs for up to 30 days.</p><p>DIRECTIONS FOR USE: It is a violation of Federal law to use this product in a manner inconsistent with its labeling. DO NOT ALLOW CHILDREN TO APPLY PRODUCT. TO PREVENT HARM TO YOU AND YOUR DOG READ ENTIRE LABEL BEFORE EACH USE. FOLLOW ALL DIRECTIONS AND PRECAUTIONARY STATEMENTS CAREFULLY. FOR EXTERNAL USE ON DOGS ONLY. DO NOT USE ON RABBITS. DO NOT USE ON OTHER ANIMALS. Do not use on puppies under 8 weeks of age. Do not split one tube between dogs. Do not use multiple tubes on one dog. Weigh your dog to be sure you are applying the right dose formulated for the weight of your dog. Consult a veterinarian before using this product on debilitated, aged, or medicated dogs. Can be used on breeding, pregnant, or lactating dogs. Consult a veterinarian before using on dogs with known organ dysfunction. Dogs may experience some temporary irritation at the site of product application. Certain medications can interact with pesticides. Sensitivities may occur after using ANY pesticide product on dogs. If signs of sensitivity occur bathe your dog with mild soap and rinse with large amounts of water. If signs continue, consult a veterinarian immediately. How to open: Remove product tubes from the package. Separate one tube from the others. Holding the tube with notched end pointing up and away from the face and body, cut off the narrow end at the notches with scissors. How to apply: Invert tube over dog and use open end to part dogs hair. Squeeze tube firmly to apply all of the solutions to the dogs skin, as directed below. Do not apply more often than once every 4 weeks.</p><p>FREQUENCY OF APPLICATION: Use FIPROGUARD monthly for complete control of flea, tick and chewing lice infestations. Studies show that FIPROGUARD kills adult fleas for up to three months. Apply monthly if your dog is at high risk for flea reinfestation. Apply monthly to control ticks, and chewing lice. FIPROGUARD remains effective, even after bathing, water immersion, or exposure to sunlight. Allow the treated area to dry thoroughly. Do not reapply for 30 days.</p><p>Apply one tube as a spot on the dogs back between the shoulder blades.",Sentry,NEW,1,1.5,4.69,8.25,0.096,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sg02950__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sg02950__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sg02950__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sg02950__4.jpg",4,,sentry-fiproguard-flea-and-tick-control-for-small-dogs,https://www.petwholesaleusa.com/products/sentry-fiproguard-flea-and-tick-control-for-small-dogs
SM82505,9,Clearance,9.68,19.99,0,,078565825055,82505-5,78565825055,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Bones and Antlers, USA Dog Treats, Smokehouse",Smokehouse Meaty Knuckle Bone,1 count,1 count Smokehouse Meaty Knuckle Bone,"<p>Smokehouse Treats Meaty Knuckle Bone is a delicious all-natural chew big enough for any size dog. These beef knuckles are cleaned and lightly smoked for a delicious enhanced flavor that will keep your dog satisfied. The meaty beef knuckle helps keep teeth clean and encourages healthy chewing.</p><ul><li>Natural chew that encourages healthy chewing</li><li>Lightly smoked to enhance flavor</li><li>Helps keep teeth clean</li></ul><p>Dimensions: 5.75""L x 5.5""H.</p><p>Note: This is a natural product so the weight and size varies slightly.</p>",Smokehouse,NEW,1,7.5,6,6,1.4,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sm82505__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/sm82505__2.jpg",2,,smokehouse-meaty-knuckle-bone,https://www.petwholesaleusa.com/products/smokehouse-meaty-knuckle-bone
ST02536,9,Clearance,4,23.99,23.99,,660204000000,702295,6.60E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Coats and Jackets, Fashion Pet",Fashion Pet Brown Bomber Dog Jacket,Medium - 1 count,Medium - 1 count Fashion Pet Brown Bomber Dog Jacket,"<p>A classic returns with this brown bomber jacket from Fashion Pet. Brown faux leather with Sherpa trim. Functional working zipper allows access to the d ring on your dogs harness or collar.</p><ul><li>Brown faux leather with Sherpa trim</li><li>Durable 50% PU 50% Polyester</li><li>Machine wash cold with like colors</li><li>Line dry, Do not bleach</li><li>Super soft and warm dog jacket</li></ul><p>Fashion Pet Sizing Guide (Measure Base of Neck to Base of Tail):<br>XX-Small: 6-8"" Long<br>X-Small: 8-10"" Long<br>Small: 10-14"" Long<br>Medium: 14-19"" Long<br>Large: 19-24"" Long<br>X-Large: 24-29"" Long<br>XX-Large - 29-34"" Long.</p>",Fashion Pet,NEW,1,9,7,3,0.2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st02536__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st02536__2.jpg",2,,fashion-pet-brown-bomber-dog-jacket,https://www.petwholesaleusa.com/products/fashion-pet-brown-bomber-dog-jacket
ST02867,9,Clearance,2.5,15.19,15.19,,660204000000,800845,6.60E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Boots, Fashion Pet",Fashion Pet Polka Dot Dog Rainboots Pink,Medium - 1 count,Medium - 1 count Fashion Pet Polka Dot Dog Rainboots Pink,"<p>Fashion Pet Polka Dot Dog Rainboots Pink boots provide a warm and cozy fit. Its raining its pouring! Keep your pets paws clean and dry in these adorable polka dot rain boots.</p><ul><li>Water Resistant Dog Rainboots.</li><li>100% Polyester Comfortable Rainboots for Dogs.</li><li>Hand wash in cold water. Do not bleach. Air dry.</li></ul><p>Measuring Tips: Measure the front paw from heel to nails but not fur. A snug fit is best or boots may slip off.</p><p>Dog Rainboot Sizing Guide:<br>XXX-Small: 1.5"" - (Toy Poodle, Maltese)<br>XX-Small: 2.25"" - (Jack Russell Terrier)<br>X-Small: 2.75"" - (Sheltie, Min. Schnauzer, Min. Poodle)<br>Small: 3.25"" - (Beagle, Westhighland Terrier)<br>Medium: 3.75"" - (Dalmatian, Border Collie)<br>Large: 4.25"" - (German Shepherd, Golden Retriever)<br>X-Large: 4.75"" - (Old English Sheepdog).</p>",Fashion Pet,NEW,1,7.25,5.5,2,0.4,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st02867__1.jpg,1,,fashion-pet-polka-dot-dog-rainboots-pink,https://www.petwholesaleusa.com/products/fashion-pet-polka-dot-dog-rainboots-pink
ST52112,9,Clearance,2.99,7.99,4.59,,077234521120,52112,77234521120,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Cat Teasers and Wands, Dog Top Sellers, Spot",Spot Butterfly and Mylar Teaser Wand Cat Toy Assorted Colors,1 count,1 count Spot Butterfly and Mylar Teaser Wand Cat Toy Assorted Colors,"<p>Spot cat toys are designed to appeal to your cats natural instinct for play and exercise. This fun teaser wand with fluttering butterflies and shiny mylar balls that make crinkle sounds entices kitty to play. Promotes bonding through interactive play time.</p><ul><li>Assorted Colors</li><li>Fluttering Butterflies</li><li>Shiny, Crinkly Mylar Balls</li><li>Interactive Play</li><li>Helps Keep Your Cat Happy and Healthy</li></ul>",Spot,NEW,1,20,2,0.5,0.1,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/15.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/15%20(1).jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/16.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st52112__2.jpg",4,,spot-butterfly-and-mylar-teaser-wand-cat-toy-assorted-colors,https://www.petwholesaleusa.com/products/spot-butterfly-and-mylar-teaser-wand-cat-toy-assorted-colors
ST80020,9,Clearance,10.77,23.19,23.19,,077234800201,8RDXXL,77234800201,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Sweaters, Fashion Pet",Fashion Pet Classic Cable Knit Dog Sweaters Red,XX-Large - 1 count,XX-Large - 1 count Fashion Pet Classic Cable Knit Dog Sweaters Red,"<p>Fashion Fashion Pet Classic Cable Knit Sweaters are full length for a warm and cozy fit. They are strong and comfortable and will keep your dog warm and protected from the outside elements. Perfect for walks in chilly fall and winter weather!.</p><ul><li>Full length knit sweater for dogs</li><li>Strong and comfortable</li><li>Keeps pets warm and protected from harsh outside elements</li></ul><p>Pet Clothing Measurement Tips:<br>1. Measure your pet from the base of the neck to the base of the tail. This measurement is the length needed to determine what size of shirt, sweater, or coat is ideal for your pet.<br>2. Always go to the next larger size if your measurement is within 1 inch of the maximum.<br>3. We also recommend rounding up to the next size if your pet has a broad chest, bulky build, or thick coat.</p><p>NOTE: Somewhat loose clothing is more comfortable for your pet and looks better than tight clothing. If in doubt, order the next size larger.</p><p>Fashion Pet Sizing Guide (Measure Base of Neck to Base of Tail):<br>XX-Small: 6-8"" Long<br>X-Small: 8-10"" Long<br>Small: 10-14"" Long<br>Medium: 14-19"" Long<br>Large: 19-24"" Long<br>X-Large: 24-29"" Long<br>XX-Large - 29-34"" Long.</p>",Fashion Pet,NEW,1,15,9,1.875,0.4,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st80020__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st80020__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st80020__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st80020__4.jpg",4,,fashion-pet-classic-cable-knit-dog-sweaters-red,https://www.petwholesaleusa.com/products/fashion-pet-classic-cable-knit-dog-sweaters-red
ST80048,9,Clearance,1,11.99,11.99,,077234800485,8PKSM,77234800485,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Sweaters, Fashion Pet",Fashion Pet Classic Cable Knit Dog Sweaters Pink,Small - 1 count,Small - 1 count Fashion Pet Classic Cable Knit Dog Sweaters Pink,"<p>Fashion Pet Classic Cable Knit Sweaters in Pink are full length, strong and comfortable, and designed to keep your dog warm and protected from the outside elements.</p><ul><li>Full length knit sweater for better fit</li><li>Strong and comfortable</li><li>Keeps pets warm and protected from outside elements</li></ul><p>Pet Clothing Measurement Tips:<br>1. Measure your pet from the base of the neck to the base of the tail. This measurement is the length needed to determine what size of shirt, sweater, or coat is ideal for your pet.<br>2. Always go to the next larger size if your measurement is within 1 inch of the maximum.<br>3. We also recommend rounding up to the next size if your pet has a broad chest, bulky build, or thick coat.</p><p>NOTE: Somewhat loose clothing is more comfortable for your pet and looks better than tight clothing. If in doubt, order the next size larger.</p><p>Fashion Pet Sizing Guide (Measure Base of Neck to Base of Tail):<br>XX-Small: 6-8"" Long<br>X-Small: 8-10"" Long<br>Small: 10-14"" Long<br>Medium: 14-19"" Long<br>Large: 19-24"" Long<br>X-Large: 24-29"" Long<br>XX-Large - 29-34"" Long.</p>",Fashion Pet,NEW,1,9,8,1.5,0.2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st80048__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/st80048__2.jpg",2,,fashion-pet-classic-cable-knit-dog-sweaters-pink,https://www.petwholesaleusa.com/products/fashion-pet-classic-cable-knit-dog-sweaters-pink
STM00265,9,Clearance,1,2.99,0,,873199000000,SMRTBAL,8.73E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Interactive Toys, Starmark",Starmark RubberTuff Treat Ball Large,1 count,1 count Starmark RubberTuff Treat Ball Large,"<p>Starmark Mental Stimulation toys help keep pets mentally engaged in an activity they enjoy. They help foster natural hunting and foraging behaviors and help prevent destructive boredom behaviors. A fun chewing challenge for your dog, the RubberTuff Treat Ball holds two Lock & Block Treats and can be filled with small treats or kibble.</p><ul><li>Use with Starmarks Lock & Block Treats in each end</li><li>Increase the challenge by adding smaller treats inside</li><li>Great for powerful chewers</li><li>Treat ball systems encourage play which helps reduce anxiety and boredom behaviors</li><li>Dishwasher safe</li></ul>",Starmark,NEW,1,4.25,4.25,4,1.19,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/stm00265__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/stm00265__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/stm00265__3.jpg",3,,starmark-rubbertuff-treat-ball-large,https://www.petwholesaleusa.com/products/starmark-rubbertuff-treat-ball-large
SU15625,9,Clearance,28.46,56.99,0,,025033156289,15628,25033156289,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Pond Supplies,"Pond UV Bulbs and Parts, Pondmaster",Pondmaster Clearguard UV Bulb Replacement,18 watt,18 watt Pondmaster Clearguard UV Bulb Replacement,"<p>The Pondmaster Clearguard UV Bulb Replacement fits Clearguard pond pressure filters that are equipped for UV. UV light kills bacteria and provides clarification power to keep pond water clean and clear.</p><ul><li>Replacement UV light for Clearguard pressure filters</li><li>UV light helps control green water</li><li>Safe for fish and plants</li></ul><p>Specifications:<br>9 Watt Replacement UV Bulb - Fits Clearguard 2700<br>18 Watt Replacement UV Bulb (NEW STYLE - ITEM #: 15628) - Fits Clearguard 5.5, 8, and 16/p>",Pondmaster,NEW,1,2,9.5,2,0.875,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/su15625__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/su15625__2.jpg",2,,pondmaster-clearguard-uv-bulb-replacement,https://www.petwholesaleusa.com/products/pondmaster-clearguard-uv-bulb-replacement
U83242,9,,2.92,7.99,0,,018214832423,NPP101TPP,18214832423,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Chew Toys, Nylabone",Nylabone Puppy Chew Twin Pack Petite,2 count,2 count Nylabone Puppy Chew Twin Pack Petite,"<p>Nylabone Puppy Chew Petite Chew Toys are safe, beneficial and entertaining chews for teething puppies. Like all dogs, puppies have a natural urge to chew, and these bone shaped toys provide an outlet that keeps your furniture, shoes and slippers safe. Bristles that rise up during chewing also help to clean teeth and control plaque and tartar for a healthy mouth. And the delicious chicken and peanut butter flavors mean your pup will never say no to a chew!.</p><ul><li>Discourages destructive chewing</li><li>Bristles raised during chewing clean teeth and control plaque and tartar</li><li>Provides chewing stages for teething puppies</li><li>2 Count includes 1 Chicken and 1 Peanut Butter flavored chew</li><li>3.75"" bones, for puppies up to 15 lbs</li></ul><p>Made in the USA.</p><p>The darker, speckled bone has a softer texture for teething puppies, and should not be given to a puppy or dog with any permanent teeth. This bone massages the teething puppys gums while exercising its chewing needs. The lighter bone is more solid and beneficial for teething and actively chewing puppies.</p><p>Important: Its important to select the proper size and type of chew or toy for your dogs age, weight and chewing strength. If you have more than one dog in your household, select chews or toys appropriate for the largest, strongest chewer.</p><p>Always supervise the use of all chews and toys. Product is not intended to be eaten or ingested. If you think your dog swallowed a piece, take the products away and contact your local veterinarian. Inspect before giving to your dog to make sure its whole and intact. Check frequently and replace if worn or damaged.</p><p>Hand wash with warm soapy water and rinse frequently.</p>",Nylabone,NEW,1,6.88,3.63,0.75,0.2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u83242__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u83242__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u83242__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u83242__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u83242__5.jpg,ITEMIMAGEURL6=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u83242__6.jpg",6,,nylabone-puppy-chew-twin-pack-petite,https://www.petwholesaleusa.com/products/nylabone-puppy-chew-twin-pack-petite
U85345,9,Clearance,12.87,25.99,9.74,,018214853459,NENM101M12P,18214853459,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"New Dog Supplies, Dog Meat and Jerky Treats, Nylabone",Nylabone Healthy Edibles Meaty Center Chews Beef Small,12 count,12 count Nylabone Healthy Edibles Meaty Center Chews Beef Small,"<p>Our meatiest creation yet, Healthy Edibles Meaty Center treats are the ultimate savory indulgence, featuring a crave-worthy meaty center packed with irresistible flavor! These dog treats are as healthy as they are delicious, containing limited ingredients and no artificial colors, flavors, or preservatives. Plus, each dog treat is highly digestible and features dental nubs that help clean teeth through chewing action. Proudly made in the USA, Nylabones long-lasting dog chew treats are great for rewarding and occupying your meat-loving furry friend!</p><ul><li>MADE IN THE USA - We proudly craft all Healthy Edibles treats in the United States</li><li>INDULGENT MEATY CENTER - Long lasting dog treats feature a savory meaty center for an irresistible, occupying reward</li><li>LIMITED INGREDIENTS - Healthy dog treats are highly digestible and contain no artificial colors, flavors, or preservatives</li></ul><p>IngredientsWheat Starch, Glycerin, Natural Flavor, Beet Powder (Color), Dried Chicken, Powdered Cellulose, Lecithin, Natural Beef Flavor</p>",Nylabone,NEW,1,6,4,5,0.868,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20479%202024-04-29.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20480%202024-04-29.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20481%202024-04-29.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20482%202024-04-29.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20483%202024-04-29.jpg,ITEMIMAGEURL6=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20484%202024-04-29.jpg,ITEMIMAGEURL7=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20485%202024-04-29.jpg,ITEMIMAGEURL8=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20486%202024-04-29.jpg",8,,nylabone-healthy-edibles-meaty-center-chews-beef-small,https://www.petwholesaleusa.com/products/nylabone-healthy-edibles-meaty-center-chews-beef-small
V35994,9,,2.4,5.99,3.29,,051233100180,35994,51233100180,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Small Pet Supplies,"Small Pet Hamster and Gerbil Treats, Small Pet Rat and Mouse Treats, Vitakraft","Vitakraft Mini Drops Treat for Hamsters, Rats and Mice Banana and Cherry Flavor",2.5 oz,"2.5 oz Vitakraft Mini Drops Treat for Hamsters, Rats and Mice Banana and Cherry Flavor","<p>Vitakraft Mini Drops are perfectly sized training treats for Dwarf Hamsters, Rats & Mice. Featuring a tasty blend of banana and cherry flavors, these bite-size snacks are a great way to introduce variety into your pets diet and reward good behaviors.</p><ul><li>Perfectly sized for petite pets</li><li>Provides variety in pets daily diet</li><li>Great for training & rewards</li><li>Treat for dwarf hamsters, rats & mice</li></ul><p>Feeding Guide: Feed 3-5 Drops per day as a treat. Fresh, clean water should always be available to your pet.</p><p>Ingredients: Sugar, Vegetable Oil, Dried Whey, Dried Whey Protein Concentrate, Corn Starch, Cherry Powder, Banana Powder, Lecithin, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Thiamine Mononitrate, Riboflavin Supplement, d-Calcium Pantothenate, Niacin Supplement, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Ascorbic Acid, Biotin, Menadione Sodium Bisulfite Complex, Vanilla Flavor.</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 3.0%<br>Crude Fat (min) - 20.0%<br>Crude Fiber (max) - 3.0%<br>Moisture (max) - 7.0%.</p>",Vitakraft,NEW,1,7,4,1.5,0.157,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v35994__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v35994__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v35994__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v35994__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v35994__5.jpg",5,,vitakraft-mini-drops-treat-for-hamsters-rats-and-mice-banana-and-cherry-flavor,https://www.petwholesaleusa.com/products/vitakraft-mini-drops-treat-for-hamsters-rats-and-mice-banana-and-cherry-flavor
